age,educ,black,married,nodegree,hisp,sample,treat,educ_cat4,re78t,re74t,re75t
34,14,0,1,0,1,3,0,3,8.866359711,17.63339996,17.90322685
52,8,1,0,1,0,3,0,1,7.093087196,23.51120186,15.21774197
21,14,0,0,0,0,3,0,3,35.46543884,16.84969521,19.6935482
26,12,0,1,0,0,3,0,2,22.90476227,13.71486759,0.716129005
38,3,1,1,1,0,3,0,1,17.73271942,3.722606897,5.72903204
38,3,1,1,1,0,3,0,1,17.73271942,3.722606897,5.72903204
46,8,1,1,1,0,3,0,1,0,13.71486759,7.089677334
26,13,1,1,0,0,3,0,3,58.65392303,28.10568237,37.59677505
27,10,0,1,1,0,3,0,1,11.82181263,9.404480934,11.81254864
23,12,0,0,0,0,3,0,2,2.216589928,21.74786186,11.41330624
23,12,0,0,0,0,3,0,2,22.16589928,13.71486759,14.32258129
44,5,1,1,1,0,3,0,1,8.866359711,9.796334267,8.951613426
42,5,1,1,1,0,3,0,1,14.77726555,7.837067604,7.161290646
42,5,1,1,1,0,3,0,1,14.77726555,7.837067604,7.161290646
26,12,1,1,0,0,3,0,2,19.50599098,15.98761749,17.90322685
26,12,1,1,0,0,3,0,2,10.34408569,8.616855621,8.593548775
26,12,1,1,0,0,3,0,2,23.64362526,17.63339996,17.41625786
26,12,1,1,0,0,3,0,2,15.51612854,15.67413521,15.21774197
39,9,1,1,1,0,3,0,1,11.82181263,10.58004093,9.667741776
39,9,1,1,1,0,3,0,1,11.82181263,10.58004093,9.667741776
30,12,0,0,0,0,3,0,2,15.14669704,16.45784187,14.68064594
33,10,1,1,1,0,3,0,1,18.47158241,23.51120186,12.53225803
24,14,1,1,0,0,3,0,3,18.76712608,21.86933517,26.35354805
24,14,1,1,0,0,3,0,3,40.63748169,16.65376663,28.4661293
41,10,1,1,1,0,3,0,1,21.42703438,18.0252533,17.36612892
29,14,0,0,0,0,3,0,3,36.94316483,37.2260704,27.28451538
32,8,0,1,1,0,3,0,1,59.10906219,47.02240372,67.13709259
28,11,1,1,1,0,3,0,1,7.130030632,19.59266853,12.89032269
45,8,0,1,1,0,3,0,1,0,0,0
22,12,0,1,0,1,3,0,2,16.2180481,13.91079426,8.611451149
31,12,1,1,0,0,3,0,2,9.605222702,10.1881876,8.951613426
45,9,1,1,1,0,3,0,1,8.866359711,7.837067604,8.951613426
25,12,1,1,0,0,3,0,2,29.5545311,22.13971519,33.29999924
25,12,1,1,0,0,3,0,2,17.73271942,13.71486759,8.23548317
29,17,1,1,0,0,3,0,4,39.60306931,50.94093704,41.17741776
24,13,1,1,0,0,3,0,3,12.56067562,18.88145447,16.11290359
24,13,1,1,0,0,3,0,3,18.44202805,19.59266853,11.63709641
32,17,0,0,0,0,3,0,4,0,10.7759676,7.161290646
22,14,1,1,0,0,3,0,3,21.39748001,14.69450092,12.53225803
33,17,1,1,0,0,3,0,4,17.73271942,33.30753326,29.54032135
27,7,0,1,1,0,3,0,1,31.03225708,19.98452187,20.40967751
24,11,0,1,1,0,3,0,1,25.12135124,9.796334267,24.8854847
53,10,1,1,1,0,3,0,1,13.29953861,20.06289291,15.50240326
24,12,1,1,0,0,3,0,2,17.73271942,5.877800465,8.951613426
24,12,1,1,0,0,3,0,2,26.59907722,6.857433796,14.32258129
30,12,0,1,0,0,3,0,2,29.5545311,19.59266853,21.48387146
41,8,1,1,1,0,3,0,1,42.26298141,36.69118881,32.88822556
22,13,1,1,0,0,3,0,3,18.66073036,15.40375614,14.32079029
25,9,0,1,1,0,3,0,1,16.25499153,14.26346207,12.89032269
33,12,0,0,0,0,3,0,2,13.29953861,19.59266853,19.6935482
33,12,0,0,0,0,3,0,2,17.50219345,18.80896187,16.0287571
24,10,0,1,1,0,3,0,1,29.5545311,19.59266853,25.06451607
23,12,1,1,0,0,3,0,2,8.866359711,3.918533802,2.86451602
23,12,1,1,0,0,3,0,2,15.51612854,17.63339996,15.21774197
23,12,1,1,0,0,3,0,2,12.29468536,17.67258644,14.32258129
23,12,1,1,0,0,3,0,2,10.40319538,9.16936779,8.271289825
23,12,1,1,0,0,3,0,2,27.78125954,15.87006187,30.43548393
23,12,1,1,0,0,3,0,2,29.39198303,10.7759676,20.48129082
23,12,1,1,0,0,3,0,2,18.47158241,8.816699982,12.17419338
29,12,0,1,0,1,3,0,2,39.15975571,34.2871666,26.54153252
32,10,1,1,1,0,3,0,1,38.12534332,30.93094444,35.8064537
41,7,1,1,1,0,3,0,1,14.77726555,27.42973518,26.70803261
30,12,1,1,0,0,3,0,2,18.96218681,12.22582531,10.74193573
30,12,1,1,0,0,3,0,2,19.2104454,17.76075363,17.36612892
22,12,1,1,0,0,3,0,2,11.16274643,9.796334267,10.74193573
22,12,1,1,0,0,3,0,2,13.29953861,13.66588593,17.90322685
21,11,0,1,1,0,3,0,1,0,14.40061092,11.45806408
20,11,0,1,1,0,3,0,1,1.182181239,6.66150713,5.370967865
39,5,1,1,1,0,3,0,1,14.62949276,4.051763535,13.42741871
39,5,1,1,1,0,3,0,1,14.62949276,4.051763535,13.42741871
39,5,1,1,1,0,3,0,1,14.62949276,4.051763535,13.42741871
23,10,0,1,1,0,3,0,1,17.73271942,19.98452187,21.48387146
25,8,0,1,1,0,3,0,1,8.866359711,5.877800465,0
21,12,1,1,0,0,3,0,2,7.388632774,9.16936779,7.161290646
21,12,1,1,0,0,3,0,2,16.25499153,11.75560093,14.32258129
21,12,1,1,0,0,3,0,2,14.77726555,9.796334267,4.296774387
28,16,1,1,0,0,3,0,4,22.01812553,23.51120186,16.11290359
19,10,0,1,1,0,3,0,1,23.64362526,10.7759676,14.32258129
47,12,0,0,0,0,3,0,2,0,0,0
21,10,0,1,1,0,3,0,1,20.14141464,15.67413521,16.11290359
38,9,1,1,1,0,3,0,1,16.25499153,20.38813019,22.4076786
45,2,0,1,1,1,3,0,1,4.433179855,6.857433796,7.161290646
31,16,0,0,0,0,3,0,4,54.67588425,43.10387039,44.36419678
38,7,0,1,1,0,3,0,1,11.82181263,9.796334267,5.370967865
22,9,0,1,1,0,3,0,1,16.84608269,0,0
25,16,0,0,0,0,3,0,4,0,13.71486759,6.042338848
44,11,1,1,1,0,3,0,1,2.955453157,3.918533802,5.370967865
21,9,0,1,1,0,3,0,1,1.773271799,15.67413521,19.6935482
20,9,0,1,1,0,3,0,1,20.61428452,15.28228092,15.93387127
27,15,0,1,0,0,3,0,3,0,4.702240467,0
28,13,0,1,0,0,3,0,3,26.59907722,25.47046852,19.6935482
29,12,1,1,0,0,3,0,2,23.64362526,22.53156853,18.61935616
32,12,0,0,0,0,3,0,2,27.33794212,35.07087326,32.22580719
28,14,1,1,0,0,3,0,3,25.87499237,11.75560093,0
27,12,0,0,0,0,3,0,2,61.7689743,22.13971519,25.42258072
27,12,0,0,0,0,3,0,2,23.64362526,19.2008152,19.51451492
19,8,0,1,1,0,3,0,1,18.5395565,14.69450092,12.53225803
45,0,0,1,1,1,3,0,1,10.34408569,11.75560093,16.11290359
30,17,0,0,0,0,3,0,4,0,0,0
25,14,0,0,0,0,3,0,3,31.03225708,27.42973518,32.22580719
34,11,1,1,1,0,3,0,1,14.77726555,18.80896187,17.90322685
40,8,1,1,1,0,3,0,1,7.184706688,8.816699982,8.056451797
27,13,0,1,0,0,3,0,3,16.25499153,21.5519352,14.32258129
26,16,1,1,0,0,3,0,4,32.50998306,27.42973518,25.06451607
26,16,1,1,0,0,3,0,4,19.93453217,13.32301426,19.6935482
28,12,1,1,0,0,3,0,2,17.73271942,12.73523426,19.6935482
25,14,0,1,0,1,3,0,3,20.70294952,15.67413521,14.32258129
24,14,0,0,0,0,3,0,3,12.41290379,20.57229996,11.63709641
40,7,1,1,1,0,3,0,1,9.221014023,9.737555504,8.674113274
27,12,0,1,0,0,3,0,2,26.59907722,12.14745426,23.27419281
25,16,1,1,0,0,3,0,4,10.52141285,12.73523426,18.2612915
29,17,0,0,0,0,3,0,4,29.31513977,26.61467934,28.50372696
29,17,0,0,0,0,3,0,4,26.59907722,27.03788376,29.18225861
34,9,1,1,1,0,3,0,1,12.03756046,7.837067604,11.21100044
44,7,1,1,1,0,3,0,1,1.078740358,10.7759676,10.74193573
27,12,1,1,0,0,3,0,2,20.46060181,16.01112747,16.11290359
27,12,1,1,0,0,3,0,2,21.72257996,21.35600853,20.58870888
27,12,1,1,0,0,3,0,2,11.52626801,13.12708759,12.35322571
27,12,1,1,0,0,3,0,2,25.12135124,19.59266853,17.72419357
27,12,1,1,0,0,3,0,2,19.2104454,19.00488853,19.6935482
29,16,0,0,0,0,3,0,4,33.24884796,21.5519352,22.73709679
26,12,0,1,0,0,3,0,2,13.29953861,9.561222076,0
24,12,0,0,0,0,3,0,2,19.2104454,13.91079426,13.42741871
24,12,0,0,0,0,3,0,2,5.910906315,7.837067604,5.370967865
40,5,1,1,1,0,3,0,1,22.16589928,5.877800465,5.370967865
25,14,1,1,0,0,3,0,3,33.10107422,35.26679993,25.601614
25,14,1,1,0,0,3,0,3,26.30353355,20.76822853,23.27419281
24,12,0,1,0,1,3,0,2,21.03543663,13.49347115,16.47096634
24,12,0,1,0,1,3,0,2,22.16589928,17.63339996,4.848193169
24,12,0,1,0,1,3,0,2,23.05253601,23.51120186,21.48387146
29,15,0,0,0,0,3,0,3,44.33179855,30.36863518,28.64516258
29,15,0,0,0,0,3,0,3,22.31367111,0,21.48387146
46,12,0,0,0,0,3,0,2,0,23.91872787,12.53225803
26,12,1,1,0,0,3,0,2,31.62335014,23.51120186,21.48387146
26,12,1,1,0,0,3,0,2,20.68817139,15.67413521,17.98379135
26,12,1,1,0,0,3,0,2,18.47158241,17.63339996,18.79838753
26,12,1,1,0,0,3,0,2,11.82181263,13.71486759,12.53225803
26,12,1,1,0,0,3,0,2,19.9493084,15.47820759,18.17535591
50,11,1,0,1,0,3,0,1,14.77726555,10.1881876,17.90322685
30,7,1,1,1,0,3,0,1,13.15176678,15.99545383,15.38782215
21,12,0,0,0,0,3,0,2,0,0,0
20,12,0,0,0,0,3,0,2,19.65376282,16.49702644,19.60403252
41,10,1,1,1,0,3,0,1,25.12135124,21.5519352,20.76774216
29,16,0,1,0,0,3,0,4,17.73271942,13.32301426,5.370967865
24,12,0,1,0,0,3,0,2,19.24295425,29.19307709,21.30483818
33,9,1,1,1,0,3,0,1,19.2104454,19.39674187,16.11290359
41,8,0,1,1,0,3,0,1,0,0,0
21,12,0,1,0,1,3,0,2,17.73271942,19.59266853,12.53225803
23,14,1,1,0,0,3,0,3,13.00399399,8.67563343,10.39819336
23,14,1,1,0,0,3,0,3,8.866359711,8.934256554,12.53225803
25,12,1,1,0,0,3,0,2,10.51254654,15.67413521,3.738193512
24,13,1,1,0,0,3,0,3,31.09727669,11.75560093,10.74193573
29,13,0,0,0,0,3,0,3,0,7.95854187,0
44,3,1,1,1,0,3,0,1,26.59907722,25.47046852,21.48387146
27,17,0,0,0,0,3,0,4,31.03225708,26.25417519,29.54032135
27,17,0,0,0,0,3,0,4,41.37634277,15.67413521,0
27,17,0,0,0,0,3,0,4,44.33179855,40.1649704,41.17741776
28,10,1,1,1,0,3,0,1,10.63963127,11.75560093,15.21774197
22,14,1,1,0,0,3,0,3,24.08694267,16.84969521,21.12580681
43,9,1,1,1,0,3,0,1,0,0,0
33,8,1,1,1,0,3,0,1,9.169293404,6.66150713,8.57922554
29,16,1,1,0,0,3,0,4,42.85406876,19.59266853,20.58870888
24,12,1,1,0,0,3,0,2,16.25499153,13.71486759,16.11290359
24,12,1,1,0,0,3,0,2,11.82181263,14.69450092,11.81612873
24,12,1,1,0,0,3,0,2,19.2104454,12.65882301,19.6935482
24,12,1,1,0,0,3,0,2,33.83993912,26.84195518,31.68870926
30,12,0,1,0,0,3,0,2,33.98770905,20.18044662,15.75483894
22,12,0,1,0,0,3,0,2,15.48657417,8.816699982,9.939870834
29,12,0,0,0,0,3,0,2,50.24270248,43.10387039,37.59677505
29,12,0,0,0,0,3,0,2,12.61535168,15.47820759,14.37091923
27,16,0,0,0,0,3,0,4,0,7.837067604,0
27,16,0,0,0,0,3,0,4,36.94316483,30.36863518,31.33064461
27,16,0,0,0,0,3,0,4,42.85406876,22.53156853,30.43548393
28,14,0,0,0,0,3,0,3,1.921044588,16.84969521,12.17419338
22,13,1,1,0,0,3,0,3,0,11.75560093,15.21774197
23,12,1,1,0,0,3,0,2,7.56595993,16.7086277,10.49129009
23,12,1,1,0,0,3,0,2,11.82181263,9.796334267,12.53225803
23,12,1,1,0,0,3,0,2,21.8703537,7.837067604,12.53225803
23,12,1,1,0,0,3,0,2,4.433179855,7.993808746,13.42741871
23,12,1,1,0,0,3,0,2,14.77726555,19.59266853,17.36612892
23,12,1,1,0,0,3,0,2,9.752995491,3.918533802,11.63709641
23,12,1,1,0,0,3,0,2,22.16589928,19.59266853,17.00806427
23,12,1,1,0,0,3,0,2,13.29953861,19.00488853,13.42741871
23,12,1,1,0,0,3,0,2,26.59907722,19.59266853,17.90322685
23,12,1,1,0,0,3,0,2,21.42703438,19.59266853,23.27419281
26,17,0,0,0,0,3,0,4,9.457449913,4.173238277,11.63709641
26,17,0,0,0,0,3,0,4,29.70230484,24.49083519,26.85483742
22,11,0,1,1,0,3,0,1,8.866359711,13.71486759,8.593548775
40,11,0,1,1,0,3,0,1,13.29953861,28.40936852,12.53225803
36,7,1,1,1,0,3,0,1,19.2104454,14.69450092,15.75483894
21,11,0,1,1,0,3,0,1,10.34408569,16.65376663,13.42741871
43,7,1,1,1,0,3,0,1,0.29554531,5.877800465,6.815758228
35,11,1,1,1,0,3,0,1,7.388632774,7.335494995,8.557742119
35,11,1,1,1,0,3,0,1,0,15.67413521,17.90322685
35,11,1,1,1,0,3,0,1,7.388632774,7.335494995,8.557742119
20,11,0,1,1,0,3,0,1,14.03840256,12.73523426,7.161290646
20,11,0,1,1,0,3,0,1,0,14.69450092,17.00806427
23,10,0,1,1,0,3,0,1,25.12135124,23.51120186,25.06451607
23,10,0,1,1,0,3,0,1,23.64362526,17.82932854,21.48387146
21,12,1,1,0,0,3,0,2,19.2104454,15.67413521,19.6935482
21,12,1,1,0,0,3,0,2,10.58347797,8.150549889,13.09262848
42,9,0,0,1,0,3,0,1,35.46543884,30.36863518,19.6935482
18,10,0,1,1,0,3,0,1,24.97357941,15.67413521,21.48387146
20,12,1,1,0,0,3,0,2,23.64362526,19.59266853,18.61935616
20,12,1,1,0,0,3,0,2,14.77726555,14.32223988,17.90322685
26,16,0,0,0,0,3,0,4,15.64616871,25.86232185,31.79075813
26,16,0,0,0,0,3,0,4,9.014131546,0,0
27,14,0,0,0,0,3,0,3,16.25499153,7.837067604,14.32258129
19,10,0,1,1,0,3,0,1,9.752995491,10.43113708,6.98225832
25,17,0,0,0,0,3,0,4,5.030180931,4.996130466,17.41446686
35,10,1,1,1,0,3,0,1,23.64362526,15.67413521,16.47096634
41,5,1,1,1,0,3,0,1,8.689032555,8.424847603,10.74193573
31,11,1,1,1,0,3,0,1,14.77726555,16.45392227,19.6935482
31,11,1,1,1,0,3,0,1,16.25499153,13.12708759,14.85967731
28,15,1,1,0,0,3,0,3,31.03225708,15.67413521,9.452903748
27,13,0,0,0,0,3,0,3,22.16589928,23.51120186,21.48387146
25,16,0,0,0,0,3,0,4,23.3894577,39.18533707,0
25,16,0,0,0,0,3,0,4,30.14562225,25.07861519,25.601614
26,17,0,1,0,0,3,0,4,11.82181263,0,0
24,17,0,0,0,0,3,0,4,32.50998306,27.82158852,27.57096672
24,17,0,0,0,0,3,0,4,36.94316483,9.796334267,16.11290359
26,14,0,0,0,0,3,0,3,29.5545311,29.38900185,30.43548393
26,14,0,0,0,0,3,0,3,0,0,0
27,12,0,0,0,0,3,0,2,32.50998306,27.82158852,27.21290207
27,12,0,0,0,0,3,0,2,23.34807968,20.9641552,18.44032288
23,17,0,0,0,0,3,0,4,28.07680511,12.73523426,14.32258129
23,17,0,0,0,0,3,0,4,33.98770905,4.898167133,2.148387194
24,16,0,0,0,0,3,0,4,26.4513073,22.92342186,22.37903404
24,16,0,0,0,0,3,0,4,19.2104454,15.58792686,19.50556374
24,16,0,0,0,0,3,0,4,16.99385452,19.59266853,17.90322685
24,16,0,0,0,0,3,0,4,25.71244431,27.42973518,22.20000076
24,16,0,0,0,0,3,0,4,17.73271942,4.898167133,8.951613426
28,12,0,1,0,0,3,0,2,15.66390133,7.837067604,4.475806713
28,12,0,1,0,0,3,0,2,34.13548279,28.60529518,20.58870888
26,13,0,0,0,0,3,0,3,8.866359711,16.65376663,3.580645323
26,13,0,0,0,0,3,0,3,9.605222702,7.449132442,5.72903204
27,12,0,1,0,1,3,0,2,14.03840256,9.698370934,11.27903175
27,12,0,1,0,1,3,0,2,37.82979965,14.69450092,16.8290329
23,16,0,0,0,0,3,0,4,31.62335014,13.71486759,25.601614
23,16,0,0,0,0,3,0,4,20.92460823,10.97189426,18.79838753
23,16,0,0,0,0,3,0,4,26.59907722,15.67413521,21.48387146
23,16,0,0,0,0,3,0,4,2.955453157,14.10672092,6.266129017
25,14,0,0,0,0,3,0,3,0,6.857433796,1.790322661
25,14,0,0,0,0,3,0,3,17.43717384,20.76822853,14.32258129
22,16,0,0,0,0,3,0,4,37.68202591,16.65376663,22.73709679
22,16,0,0,0,0,3,0,4,25.86021423,2.351120234,23.27419281
22,16,0,0,0,0,3,0,4,32.50998306,0,22.55806351
28,12,1,1,0,0,3,0,2,34.72657394,39.18533707,36.77680588
21,16,0,0,0,0,3,0,4,27.33794212,8.228920937,22.37903404
25,13,0,0,0,0,3,0,3,20.85072327,23.51120186,14.32258129
42,8,1,1,1,0,3,0,1,11.82181263,11.75560093,10.74193573
27,12,0,1,0,0,3,0,2,33.98770905,23.70712852,21.48387146
24,16,0,1,0,0,3,0,4,33.98770905,5.877800465,4.833870888
22,15,0,0,0,0,3,0,3,5.024270535,1.967103839,2.86451602
23,14,0,0,0,0,3,0,3,41.37634277,22.13971519,18.79838753
23,14,0,0,0,0,3,0,3,14.77726555,13.32301426,12.17419338
25,12,0,0,0,0,3,0,2,15.81167507,8.683470726,9.130645752
24,13,0,0,0,0,3,0,3,14.77726555,2.351120234,3.127693653
36,10,0,1,1,1,3,0,1,39.15975571,28.40936852,28.64516258
26,14,1,1,0,0,3,0,3,36.94316483,21.94378853,25.95967865
23,16,0,1,0,0,3,0,4,11.82181263,10.38411427,26.85483742
27,12,1,1,0,0,3,0,2,7.536405563,10.7759676,8.951613426
21,14,0,0,0,0,3,0,3,11.08294964,1.506676197,2.685483932
20,14,0,0,0,0,3,0,3,26.59907722,15.67413521,17.00806427
24,13,0,1,0,1,3,0,3,35.3176651,21.92223549,24.74225807
29,11,1,1,1,0,3,0,1,23.64362526,0.783706725,0
24,12,0,0,0,0,3,0,2,20.13254738,10.87393093,15.75483894
22,13,0,0,0,0,3,0,3,17.73271942,12.73523426,12.53225803
22,13,0,0,0,0,3,0,3,16.25499153,7.739103794,3.75967741
19,13,0,0,0,0,3,0,3,17.73271942,6.857433796,15.21774197
25,14,1,1,0,0,3,0,3,25.12135124,33.69939041,17.72419357
21,13,0,0,0,0,3,0,3,20.68817139,9.796334267,16.11290359
20,13,0,0,0,0,3,0,3,2.216589928,7.837067604,17.49145126
23,12,0,0,0,0,3,0,2,32.95330048,18.6130352,23.27419281
23,12,0,0,0,0,3,0,2,16.84608269,9.404480934,11.83403206
23,12,0,0,0,0,3,0,2,15.95944691,13.71486759,10.74193573
18,12,0,0,0,0,3,0,2,21.42703438,10.7759676,14.32258129
18,12,0,0,0,0,3,0,2,22.16589928,8.816699982,14.32258129
36,11,1,1,1,0,3,0,1,26.59907722,18.0252533,21.48387146
36,8,0,1,1,1,3,0,1,16.99385452,19.59266853,11.99516106
36,8,0,1,1,1,3,0,1,16.99385452,19.59266853,11.99516106
26,12,1,1,0,0,3,0,2,11.08294964,15.41159248,8.951613426
22,12,0,0,0,0,3,0,2,17.73271942,7.837067604,7.497870922
22,12,0,0,0,0,3,0,2,21.13149071,12.73523426,16.11290359
22,12,0,0,0,0,3,0,2,2.955453157,16.23056602,9.846774101
22,12,0,0,0,0,3,0,2,28.96344185,15.67413521,10.74193573
22,12,0,0,0,0,3,0,2,20.68817139,15.67413521,11.63709641
22,12,0,0,0,0,3,0,2,14.77726555,9.951116562,14.32258129
22,12,0,0,0,0,3,0,2,19.2104454,26.45010185,23.27419281
19,12,0,0,0,0,3,0,2,16.25499153,11.75560093,19.33548355
23,12,0,1,0,1,3,0,2,32.50998306,25.47046852,21.48387146
21,12,0,0,0,0,3,0,2,19.2104454,16.65376663,17.90322685
21,12,0,0,0,0,3,0,2,22.16589928,14.10672092,17.90322685
21,12,0,0,0,0,3,0,2,10.04854107,11.75560093,11.63709641
21,12,0,0,0,0,3,0,2,13.29953861,11.36374664,9.667741776
21,12,0,0,0,0,3,0,2,26.59907722,17.82932854,12.94582272
22,14,0,1,0,0,3,0,3,17.2894001,19.27918625,17.61677361
46,6,1,1,1,0,3,0,1,0,0,0
21,14,0,1,0,0,3,0,3,17.14162827,6.974989891,11.40793514
22,12,0,1,0,1,3,0,2,14.77726555,17.63339996,17.90322685
23,13,0,1,0,0,3,0,3,11.37849426,2.155193567,5.370967865
44,12,0,0,0,0,3,0,2,0,0,0
54,3,1,0,1,0,3,0,1,0.221658975,0,0
21,12,0,1,0,1,3,0,2,10.51254654,9.496566772,8.7725811
19,13,0,1,0,0,3,0,3,28.81566811,12.73523426,19.6935482
40,10,0,0,1,0,3,0,1,15.3683567,13.61690426,10.74193573
23,13,1,1,0,0,3,0,3,23.64362526,21.16008186,17.90322685
24,12,1,1,0,0,3,0,2,31.03225708,20.57229996,25.95967865
42,12,1,0,0,0,3,0,2,22.16589928,23.51120186,21.48387146
19,12,0,1,0,0,3,0,2,24.33815575,11.20112801,14.14354897
28,9,1,1,1,0,3,0,1,11.82181263,11.75560093,7.161290646
39,6,1,1,1,0,3,0,1,28.07680511,14.69450092,16.47096634
28,16,0,1,0,0,3,0,4,20.68817139,11.75560093,15.21774197
23,12,1,1,0,0,3,0,2,19.2104454,15.67413521,16.20241928
22,12,1,1,0,0,3,0,2,14.03840256,14.79050446,14.68064594
39,5,1,1,1,0,3,0,1,19.2104454,9.796334267,10.74193573
21,12,1,1,0,0,3,0,2,7.388632774,16.65376663,9.846774101
21,12,1,1,0,0,3,0,2,10.04854107,5.868003845,3.043548346
21,12,1,1,0,0,3,0,2,11.82181263,15.67413521,16.11290359
20,12,1,1,0,0,3,0,2,20.68817139,7.837067604,8.951613426
42,11,0,1,1,0,3,0,1,54.67588425,33.30753326,44.75806808
27,16,0,1,0,0,3,0,4,4.363726616,1.469450116,1.253225803
35,9,1,1,1,0,3,0,1,20.39262772,24.68676186,16.8290329
27,15,0,1,0,0,3,0,3,19.2104454,3.722606897,4.654839039
37,11,0,1,1,0,3,0,1,0,12.73523426,0
25,10,1,1,1,0,3,0,1,14.77726555,12.69604874,8.951613426
26,16,0,1,0,0,3,0,4,20.68817139,14.69450092,11.63709641
37,10,0,1,1,0,3,0,1,17.73271942,36.24643707,17.5451622
37,10,0,1,1,0,3,0,1,17.73271942,36.24643707,17.5451622
26,8,1,1,1,0,3,0,1,7.093087196,5.681873322,4.296774387
26,8,1,1,1,0,3,0,1,23.64362526,25.47046852,23.27419281
37,11,1,1,1,0,3,0,1,13.29953861,10.1881876,13.96451664
37,11,1,1,1,0,3,0,1,13.29953861,10.1881876,13.96451664
23,11,1,1,1,0,3,0,1,8.866359711,17.11615372,10.74193573
42,6,0,1,1,1,3,0,1,11.82181263,10.7759676,22.55806351
30,11,1,1,1,0,3,0,1,22.16589928,19.59266853,24.54711342
48,6,1,0,1,0,3,0,1,10.60416603,13.71486759,11.63709641
24,17,0,1,0,0,3,0,4,24.82580757,1.371486783,0
31,8,1,1,1,0,3,0,1,19.60499763,15.17648029,10.85114574
30,10,1,1,1,0,3,0,1,121.1735764,22.33563995,0
51,8,1,1,1,0,3,0,1,0,15.98761749,5.800644875
24,16,0,1,0,0,3,0,4,31.03225708,19.59266853,12.89032269
30,9,1,1,1,0,3,0,1,16.25499153,10.7759676,8.951613426
43,12,1,1,0,0,3,0,2,29.5545311,26.45010185,14.32258129
23,15,0,1,0,0,3,0,3,9.974654198,3.320957184,2.506451607
24,12,0,1,0,1,3,0,2,21.8703537,16.45784187,8.951613426
25,5,1,1,1,0,3,0,1,28.07680511,19.59266853,16.64999962
49,7,1,0,1,0,3,0,1,8.969800949,8.816699982,11.27008152
25,12,0,1,0,0,3,0,2,17.73271942,16.65376663,12.18135452
24,13,0,1,0,0,3,0,3,0.449228883,23.90305519,1.790322661
20,13,0,1,0,1,3,0,3,27.33794212,6.073727131,10.02580643
36,10,1,1,1,0,3,0,1,22.16589928,18.41710663,16.11290359
30,6,1,1,1,0,3,0,1,0,5.681873322,0
51,4,1,1,1,0,3,0,1,0,0,0
24,12,0,1,0,0,3,0,2,2.216589928,9.371172905,2.86451602
49,5,1,0,1,0,3,0,1,12.56067562,6.583136082,5.72903204
32,10,0,1,1,0,3,0,1,22.90476227,24.68676186,27.0338707
36,7,1,1,1,0,3,0,1,13.29953861,23.51120186,21.48387146
35,11,1,1,1,0,3,0,1,0,11.75560093,8.951613426
23,12,1,0,0,0,3,0,2,14.18617439,6.494969368,12.53225803
28,7,1,1,1,0,3,0,1,8.127495766,10.48795509,8.260548592
37,9,0,0,1,0,3,0,1,1.152626753,0.940448046,3.544838667
41,13,0,0,0,0,3,0,3,30.29339409,29.38900185,0
28,15,1,0,0,0,3,0,3,12.70844841,7.445213795,0
25,10,1,1,1,0,3,0,1,4.947428703,4.702240467,4.28245163
46,9,0,1,1,1,3,0,1,0,0,0
46,9,0,1,1,1,3,0,1,0,0,0
29,12,1,0,0,0,3,0,2,31.03225708,29.19307709,15.39677429
31,9,1,1,1,0,3,0,1,10.19631386,6.024745464,5.621613026
37,11,1,1,1,0,3,0,1,13.06310272,29.38900185,21.48387146
38,2,0,0,1,0,3,0,1,2.955453157,1.077596784,6.266129017
30,11,1,1,1,0,3,0,1,17.88196945,9.228146553,8.808386803
22,11,1,1,1,0,3,0,1,13.29953861,12.53930759,21.48387146
53,4,1,0,1,0,3,0,1,0,0,0
34,6,0,1,1,1,3,0,1,16.25499153,15.47820759,16.11290359
29,10,1,1,1,0,3,0,1,23.64362526,8.464032173,8.324999809
29,10,1,1,1,0,3,0,1,5.910906315,7.641140461,8.122693062
29,10,1,1,1,0,3,0,1,11.50114536,10.38411427,7.304516315
29,10,1,1,1,0,3,0,1,0.051720429,8.659958839,10.89232254
29,10,1,1,1,0,3,0,1,8.866359711,11.75560093,9.780531883
34,7,1,1,1,0,3,0,1,14.77726555,5.877800465,12.53225803
47,8,0,1,1,1,3,0,1,1.477726579,10.28614998,7.161290646
37,15,1,0,0,0,3,0,3,17.73271942,21.5519352,19.21016121
33,8,1,1,1,0,3,0,1,27.48571396,21.5519352,22.37903404
35,12,1,1,0,0,3,0,2,15.63878059,21.5519352,14.32258129
35,12,1,1,0,0,3,0,2,15.63878059,21.5519352,14.32258129
26,11,1,1,1,0,3,0,1,11.08294964,13.71486759,13.24838638
34,14,1,1,0,0,3,0,3,0,0,0
20,11,0,0,1,0,3,0,1,14.77726555,13.71486759,6.194516182
30,11,0,1,1,1,3,0,1,36.94316483,29.38900185,26.85483742
26,10,1,1,1,0,3,0,1,17.73271942,9.404480934,4.923387051
47,4,1,0,1,0,3,0,1,5.910906315,9.796334267,10.74193573
19,10,0,0,1,0,3,0,1,14.77726555,5.0940938,4.296774387
32,11,1,1,1,0,3,0,1,0.930967689,6.524358273,0
46,10,0,1,1,1,3,0,1,5.910906315,17.63339996,10.74193573
24,11,1,1,1,0,3,0,1,13.29953861,9.796334267,10.74193573
19,11,0,1,1,0,3,0,1,27.78125954,13.71486759,6.416516304
